order_id,customer_unique_id,customer_state,customer_city,purchase_date,purchase_month,purchase_year,purchase_month_num,purchase_weekday,purchase_hour,order_item_count,total_items_price,total_freight,total_order_value,total_payment,primary_payment_type,max_installments,product_category_main,review_score,actual_delivery_days,delivery_delay_days,is_on_time,seller_state
a54148130ca55b63a313eced8c392850,354b654b99e81e4c2d40efda561643e0,RJ,armacao dos buzios,2018-01-07 19:50:35,2018-01,2018,1,Sunday,19,1.0,79.99,15.31,95.3,95.3,credit_card,1.0,cool_stuff,5.0,19.0,-14.0,True,SP
a546163c0115aaba54fda7298ac1d55b,475d4eb16efe698064c2966acd62584c,SP,sao paulo,2018-03-19 10:40:54,2018-03,2018,3,Monday,10,1.0,69.98,15.37,85.35000000000001,85.35,credit_card,1.0,consoles_games,5.0,18.0,0.0,True,RJ
a54631fe619310f5beb87f833a0467e8,514af96cf245c2fdf67d13532971fdcc,SP,itapecerica da serra,2017-09-19 08:39:35,2017-09,2017,9,Tuesday,8,1.0,59.9,25.26,85.16,85.16,boleto,1.0,stationery,3.0,13.0,-4.0,True,MG
a5469a655af5c94c8a3724543bc8f73d,7e69f0de32e5a4faa76241e5f728e9ba,SP,sao paulo,2018-07-20 15:50:47,2018-07,2018,7,Friday,15,1.0,55.0,7.65,62.65,62.65,credit_card,3.0,watches_gifts,4.0,5.0,-5.0,True,SP
a54b6622315e2bf96c8f5656b0a9dd15,a27046f21f698508f05aed8f18c2b976,SP,sao paulo,2018-01-01 18:15:03,2018-01,2018,1,Monday,18,1.0,49.0,7.78,56.78,56.78,credit_card,1.0,watches_gifts,4.0,10.0,-7.0,True,SP
a54b9350f120bf643b010046fc8d7790,f5b9df32337b8d647f0137a9add720e7,SP,santos,2018-07-05 00:44:25,2018-07,2018,7,Thursday,0,1.0,29.0,7.46,36.46,36.46,credit_card,3.0,auto,5.0,5.0,-13.0,True,SP
a5507507d82c1fb664405882ed065af0,fed1227e08fb9852b896221a0932ffeb,SP,sao paulo,2017-08-29 11:34:11,2017-08,2017,8,Tuesday,11,1.0,535.0,16.3,551.3,551.3,credit_card,2.0,consoles_games,4.0,15.0,-7.0,True,SP
a5519d2a4e5aaee48134163456803e4c,491d12855e9e662e70c1a848b0a0107d,MG,uberlandia,2017-09-25 16:38:15,2017-09,2017,9,Monday,16,1.0,29.0,16.11,45.11,45.11,credit_card,1.0,toys,5.0,10.0,-15.0,True,SP
a556af28fe6f1e8804087924fdced810,8ebb724a0718896eaa6e09a3d7a73f90,SP,cordeiropolis,2017-08-17 18:00:20,2017-08,2017,8,Thursday,18,1.0,23.9,12.69,36.59,36.59,credit_card,1.0,housewares,3.0,7.0,-15.0,True,SP
a557a0d8ff0129cd241d2bca612b3d6f,cab55216945e323b299cd9be2ede7c85,SP,rio claro,2017-11-24 13:19:54,2017-11,2017,11,Friday,13,2.0,59.8,23.7,83.5,83.5,credit_card,8.0,furniture_decor,5.0,6.0,-18.0,True,SP
a55bc0ec4a744ea57652f24a183894dd,c819265975d9eb88de79df8b9a5177dd,MG,divinopolis,2018-02-28 19:25:17,2018-02,2018,2,Wednesday,19,2.0,120.0,32.36,152.36,152.36,credit_card,3.0,furniture_decor,5.0,9.0,-10.0,True,SP
a56073f17e070c784c5eb0d85da530f5,f5c1b7f883109b5a47a191fdc88abbe1,SP,sao paulo,2018-08-14 07:57:48,2018-08,2018,8,Tuesday,7,1.0,30.0,18.31,48.31,48.31,credit_card,2.0,consoles_games,5.0,3.0,-12.0,True,MG
a5627a9678ad34e3b24d0ffaca3c2fec,825e98f2f68db0147a589f8a65735b9f,MG,uberaba,2018-02-04 12:18:42,2018-02,2018,2,Sunday,12,1.0,55.0,16.15,71.15,71.15,credit_card,1.0,telephony,5.0,12.0,-18.0,True,SP
a567555641df2aefbf04d63d0edfb836,3443f8095ad309eebbdc8caa8b2bf936,SP,sao paulo,2017-06-08 19:50:58,2017-06,2017,6,Thursday,19,1.0,49.0,7.78,56.78,56.78,credit_card,2.0,watches_gifts,5.0,1.0,-12.0,True,SP
a5687fad50b2c6811e39e52523946210,cfe96f24bd8c36325e0d92e44324cf66,RJ,belford roxo,2017-09-27 20:39:16,2017-09,2017,9,Wednesday,20,1.0,56.97,16.16,73.13,73.13,credit_card,4.0,food,5.0,20.0,-9.0,True,SP
a56954062ba1fb4580bb7f36d175e552,9d8b631affd3a9863f7cf6db1fde3864,SP,sao paulo,2017-09-13 11:58:46,2017-09,2017,9,Wednesday,11,1.0,117.0,9.01,126.01,126.01,boleto,1.0,uncategorised,5.0,10.0,-2.0,True,SP
a56dd0288c36351da4eed1f4c1c2ec09,c360c6aaf06a53d43f3479387a992467,SP,sao paulo,2018-05-21 13:56:18,2018-05,2018,5,Monday,13,1.0,17.37,8.88,26.25,26.25,credit_card,1.0,housewares,5.0,2.0,-7.0,True,SP
a56e99fc7e41a208cc35ebc48ea72cb5,f532b515dbddb3fcc2c63367244dac4b,RN,natal,2018-01-04 10:56:02,2018-01,2018,1,Thursday,10,1.0,34.0,8.27,42.27,42.27,credit_card,2.0,books_general_interest,5.0,1.0,-19.0,True,RN
a56f9a0588c3c7aaaa93f193bd7c7cd3,9627e55290c60f562fa06f399ec6b82f,MG,belo horizonte,2018-03-15 12:40:16,2018-03,2018,3,Thursday,12,3.0,105.0,48.96,153.96,153.96,boleto,1.0,furniture_decor,2.0,11.0,-9.0,True,SP
a57afe5184cd152ebb6dc6cdfbacb153,13467e070783cb6bc9133dbb825dd569,PR,cascavel,2017-12-25 10:40:15,2017-12,2017,12,Monday,10,1.0,19.9,16.79,36.69,36.69,credit_card,1.0,health_beauty,4.0,43.0,13.0,False,MG
a57c6259d5cafde1c31730d942b2d5de,7148ddba42a13e4286fbf06a8d66c2b6,SP,hortolandia,2018-01-08 08:30:28,2018-01,2018,1,Monday,8,1.0,700.0,42.93,742.93,742.93,boleto,1.0,baby,5.0,7.0,-35.0,True,SP
a57ec1ab15e32bbd96dc388716a9193d,0db6b854133b3ee6a248e68e6ffa5476,RS,dois irmaos,2018-07-17 20:04:35,2018-07,2018,7,Tuesday,20,1.0,78.0,18.65,96.65,96.65,credit_card,3.0,watches_gifts,3.0,6.0,-17.0,True,SP
a57f808603e51f06955b782799093b5b,8a2f69d7b68cb74190e11e301caecb70,SP,sao paulo,2018-04-18 11:34:03,2018-04,2018,4,Wednesday,11,3.0,146.97,27.78,174.75,174.75,debit_card,1.0,furniture_decor,5.0,8.0,-4.0,True,SP
a58298b548a97e743824ca6c1dcb6b95,067898f38e2eadf2ba5506aadb6ac7cd,RJ,rio de janeiro,2018-07-16 18:05:34,2018-07,2018,7,Monday,18,1.0,200.0,19.5,219.5,219.5,credit_card,3.0,watches_gifts,4.0,9.0,-26.0,True,SP
a5849d6f70582d4c5217bac6616a45fa,cca0adec0a3b226a6f181d73f4387aed,PR,curitiba,2018-08-14 10:03:50,2018-08,2018,8,Tuesday,10,1.0,59.0,15.51,74.51,74.51,boleto,1.0,auto,5.0,6.0,-11.0,True,SP
a588eecfb1bc607f34f657272d7f8298,f816f2e93c794fb2d12612ac0be3d92d,PA,conceicao do araguaia,2017-11-30 14:04:19,2017-11,2017,11,Thursday,14,1.0,27.99,25.63,53.62,53.62,credit_card,1.0,telephony,3.0,20.0,-23.0,True,SP
a589a29e4907819c966a0c4840b41ccc,1267212283399f8294c491fec2b02be9,SP,sao bernardo do campo,2017-06-09 13:59:44,2017-06,2017,6,Friday,13,1.0,89.0,36.7,125.7,125.7,credit_card,1.0,garden_tools,5.0,10.0,-17.0,True,ES
a58bc23722e4f1f8f2299766dcad762e,8f8ca19d3132dd627c49b5d065d6297b,SP,sertaozinho,2018-05-02 23:46:50,2018-05,2018,5,Wednesday,23,1.0,39.9,12.79,52.69,52.69,credit_card,1.0,books_technical,5.0,7.0,-11.0,True,SP
a5931d87676f8226c1157c5d68be6969,0ff3cddcf62afdff48dddaf22aaf0fee,DF,brasilia,2017-07-15 17:29:04,2017-07,2017,7,Saturday,17,1.0,116.6,28.18,144.78,144.78,credit_card,1.0,office_furniture,4.0,19.0,-13.0,True,SP
a593e3fb1608a34cd19aabbebc709931,dbb4673fa14db1f3b2fcc19bd599e2c2,PR,carambei,2018-07-08 21:56:35,2018-07,2018,7,Sunday,21,1.0,99.9,18.75,118.65,118.65,credit_card,1.0,furniture_decor,4.0,3.0,-13.0,True,PR
a596dd0667e64089cd1c927aca8a3bf7,8af6d576758090d95d37b25d8be251ce,DF,brasilia,2017-10-25 07:04:12,2017-10,2017,10,Wednesday,7,1.0,348.8,16.19,364.99,364.99,credit_card,8.0,watches_gifts,5.0,15.0,-7.0,True,SP
a59a8fa1ef4546339d5f68967925864e,4c3c7010e7eaa9565e6ea8fdd9dd0b43,SP,ferraz de vasconcelos,2017-11-07 23:18:59,2017-11,2017,11,Tuesday,23,1.0,59.55,13.44,72.99,72.99,credit_card,1.0,furniture_decor,3.0,8.0,-11.0,True,SP
a59f95cd4c82c338e8ec01fd9af753f1,7e6b73ca13a846a38c86885e98a63ada,BA,mucuri,2018-05-24 15:29:22,2018-05,2018,5,Thursday,15,1.0,1299.99,49.17,1349.16,1349.16,credit_card,10.0,construction_tools_construction,5.0,15.0,-26.0,True,SP
a59fb8ccaa86ed1735609ef562f2c6e7,51252143811075696d23d668dcb57791,SC,joinville,2017-11-18 09:23:02,2017-11,2017,11,Saturday,9,2.0,218.0,36.02,254.02,254.02,credit_card,4.0,stationery,5.0,18.0,-8.0,True,SP
a5a13962daf17458e2139021d0ba97f3,a1037cdfc5b17d41ac68e20a1c4ec4fd,DF,brasilia,2018-06-08 16:11:43,2018-06,2018,6,Friday,16,1.0,64.99,22.95,87.94,87.94,credit_card,4.0,health_beauty,1.0,12.0,-27.0,True,MA
a5a1cabede9ba7b85cc04f0c65bddb88,ad89853e85080da06ed42f71c9800c04,PR,campo largo,2018-08-03 00:15:35,2018-08,2018,8,Friday,0,2.0,39.98,18.54,58.52,58.52,credit_card,1.0,telephony,4.0,4.0,-6.0,True,PR
a5a6776969179ec8c6942c432d35bf3a,d76b4dc3d5d3c24e7ef954d4d78f9a6c,MG,belo horizonte,2018-06-17 01:20:47,2018-06,2018,6,Sunday,1,1.0,249.0,40.95,289.95,289.95,credit_card,8.0,furniture_decor,5.0,5.0,-25.0,True,PR
a5a8f79e024db5dd26d9b264c2aacb26,481e99bab6ea4d189d6d463e8468d3f6,PR,cambara,2018-04-14 14:31:51,2018-04,2018,4,Saturday,14,1.0,29.0,18.23,47.23,47.23,credit_card,2.0,home_appliances,5.0,6.0,-19.0,True,SP
a5a9c92813961bdaade1939c699dbcc6,c0be5113a45631a8e8a6f43e11dbd4b3,SP,monte mor,2017-10-28 12:12:48,2017-10,2017,10,Saturday,12,1.0,259.0,9.07,268.07,268.07,credit_card,4.0,auto,5.0,7.0,-9.0,True,SP
a5ab32d92df4aa22033de78a4c20dedb,b6720c884c4f70869b4536cad535a264,PR,santana,2017-12-27 13:00:00,2017-12,2017,12,Wednesday,13,1.0,122.99,15.61,138.6,138.6,boleto,1.0,uncategorised,4.0,16.0,-17.0,True,SP
a5ab79112c78debd4b955110537a446c,953a764d4d1592d1776410e0f8aef17b,GO,valparaiso de goias,2018-02-01 18:25:20,2018-02,2018,2,Thursday,18,2.0,99.8,28.2,128.0,128.0,credit_card,4.0,furniture_decor,1.0,14.0,-15.0,True,SP
a5af18a4ca6fc19e882cc17b9a2a16db,1c82dfc7549ad7d753bb04c607084357,SP,campinas,2017-08-27 17:42:22,2017-08,2017,8,Sunday,17,1.0,111.08,13.12,124.2,124.2,boleto,1.0,consoles_games,4.0,8.0,-32.0,True,SP
a5b16df50e965748a0f8406dd415f23c,55310366b1116f6cf157b304213b24e7,SP,santa barbara d'oeste,2018-05-14 16:47:26,2018-05,2018,5,Monday,16,1.0,53.79,7.39,61.18,61.18,credit_card,3.0,health_beauty,5.0,2.0,-8.0,True,SP
a5b17618d38c5f58f124097a79a2a230,60628ba652c6c0312d4306f8fb66cacd,RJ,barra mansa,2018-02-01 18:42:32,2018-02,2018,2,Thursday,18,1.0,179.0,45.71,224.71,224.71,credit_card,5.0,garden_tools,1.0,35.0,6.0,False,MG
a5b37738b62f5987269c20c5e810e3e1,c58c88b48bf71614b7cb9e9f252637af,SP,ribeirao preto,2017-11-29 21:00:03,2017-11,2017,11,Wednesday,21,1.0,329.0,14.64,343.64,343.64,boleto,1.0,consoles_games,4.0,26.0,-13.0,True,SP
a5b65501699091dc28e4499a0b143963,1fed83cc5a2835d406f832dbf55125ca,RJ,rio de janeiro,2017-11-10 01:12:15,2017-11,2017,11,Friday,1,1.0,59.9,17.99,77.89,77.89,credit_card,4.0,sports_leisure,1.0,17.0,-7.0,True,PR
a5b77614683d41f8c213c366e5c3b3cd,484589e917b1ce94f703a34a9a855202,SP,valinhos,2017-04-06 23:06:30,2017-04,2017,4,Thursday,23,1.0,69.0,11.09,80.09,80.09,credit_card,3.0,perfumery,1.0,8.0,-12.0,True,SP
a5bb5fa7247f09fa0a4f28ee69aa6dc6,3a1e94e3308e45730624bfb5c0b3bdd3,MG,itau de minas,2018-08-07 15:36:14,2018-08,2018,8,Tuesday,15,1.0,59.9,27.37,87.27,87.27,credit_card,2.0,bed_bath_table,5.0,5.0,-9.0,True,PR
a5be0f3a1b2874d7a949d0234acd688f,169815e2d8cebf3bb29c380415e03403,SP,sumare,2017-07-29 14:37:23,2017-07,2017,7,Saturday,14,1.0,249.9,62.49,312.39,312.39,credit_card,1.0,furniture_decor,1.0,16.0,-7.0,True,MG
a5bf217065b7f8265a6cf83b22709c79,7106b5734a09a2ec68f31fd9a8be8eb1,RJ,rio de janeiro,2018-06-16 21:14:44,2018-06,2018,6,Saturday,21,1.0,30.9,22.15,53.05,53.05,boleto,1.0,bed_bath_table,5.0,9.0,-36.0,True,SC
a5bf7b210e4e59a0a786e88355cc8657,e8fb438711245035d8b3c27d4d2d1824,RJ,rio de janeiro,2018-08-15 19:13:57,2018-08,2018,8,Wednesday,19,1.0,107.99,8.18,116.17,116.17,credit_card,7.0,pet_shop,5.0,2.0,-7.0,True,RJ
a5c29e65ba3d6d39d26e1e989f10f798,1f56142352e84fad29d2bf8cc9123a0b,RJ,bom jesus do itabapoana,2017-10-09 18:57:16,2017-10,2017,10,Monday,18,1.0,234.0,18.89,252.89,252.89,credit_card,10.0,sports_leisure,4.0,10.0,-12.0,True,SP
a5c2bce79ee362cbd630af6c3ab8f841,e76d6c93570569915c2e1fdb834998c9,SP,mairipora,2018-08-13 16:32:39,2018-08,2018,8,Monday,16,1.0,26.9,8.35,35.25,35.25,credit_card,1.0,home_appliances,5.0,1.0,-6.0,True,SP
a5d11ae16578088b0fcd76de30368bdb,7386ded430d6aeb715a0d087c38a2dfe,MG,santa luzia,2018-03-15 16:56:41,2018-03,2018,3,Thursday,16,1.0,2433.6,157.01,2590.6099999999997,2590.61,credit_card,6.0,electronics,1.0,36.0,16.0,False,SP
a5d205e529f228488e3bfc34e1b4e7e9,ac95cdab584cac0e86ce97a5399ecf79,MG,paracatu,2018-01-19 23:57:19,2018-01,2018,1,Friday,23,1.0,259.9,26.66,286.56,286.56,credit_card,10.0,bed_bath_table,5.0,10.0,-17.0,True,SP
a5d3eeeb605f6e2ce95e590543148234,f053e082c3563fa331d4cd0c5d8ec177,SP,sao roque,2018-05-13 21:46:59,2018-05,2018,5,Sunday,21,1.0,157.89,12.44,170.32999999999998,170.33,credit_card,3.0,baby,5.0,1.0,-10.0,True,SP
a5d7086b3574973a5df31d93bf524039,8c21dd8c37144807c601f99f2a209dfb,GO,aparecida de goiania,2018-05-20 20:41:30,2018-05,2018,5,Sunday,20,1.0,79.9,15.44,95.34,95.34,credit_card,2.0,computers_accessories,5.0,16.0,-12.0,True,SP
a5d9e405f08a2c4aa2e63301277b6761,bf24ba47912fc9dd6741e750e9b4e4e2,SP,pederneiras,2018-03-30 08:51:47,2018-03,2018,3,Friday,8,1.0,19.95,12.79,32.739999999999995,32.74,boleto,1.0,books_general_interest,5.0,13.0,-13.0,True,SP
a5db0385f8aea138fbbb47e6bb8c03e5,f491087d01a37428ba96de3897bf6814,SC,icara,2017-07-30 17:18:58,2017-07,2017,7,Sunday,17,1.0,59.9,17.67,77.57,77.57,credit_card,2.0,garden_tools,5.0,12.0,-18.0,True,SP
a5db57e596494a2570d250dea03da4ce,b983a8b74d888274c822490b2b4a1cd5,RJ,niteroi,2017-10-16 08:11:57,2017-10,2017,10,Monday,8,1.0,19.9,16.79,36.69,36.69,credit_card,1.0,electronics,3.0,21.0,-1.0,True,PR
a5de8a72ffd64d3a73ae50d6fdac540a,7b77acd456c2fb1a1d2d58ffedd5703f,MG,uberlandia,2017-11-26 21:54:41,2017-11,2017,11,Sunday,21,1.0,17.85,15.1,32.95,32.95,credit_card,1.0,auto,5.0,7.0,-17.0,True,SP
a5dfe2f94a7c8cb55a435a6ed9fc2c12,4f565e623a2b39b6b3d36aa1678f9e92,SP,aracatuba,2017-05-01 19:04:07,2017-05,2017,5,Monday,19,1.0,64.99,11.06,76.05,76.05,boleto,1.0,health_beauty,5.0,13.0,-11.0,True,SP
a5e4943ec70814fda473b21faaba42cc,3977023445b2ffaa62e934c2f6da3a28,BA,salvador,2017-05-08 09:59:01,2017-05,2017,5,Monday,9,1.0,13.98,15.79,29.77,29.77,credit_card,1.0,telephony,4.0,21.0,-10.0,True,SP
a5ea25556316a90d6f5b6adb92e1238c,f27455cf0fe0cf23b3480aa33c3566b8,SP,mogi das cruzes,2017-12-05 09:22:52,2017-12,2017,12,Tuesday,9,1.0,55.0,9.34,64.34,64.34,credit_card,6.0,garden_tools,5.0,3.0,-12.0,True,SP
a5ee139d1586d2d22c21ce7048e1d36d,ebd16156e915376664512033f080f70d,SP,sorocaba,2018-08-27 15:15:03,2018-08,2018,8,Monday,15,1.0,49.0,7.6,56.6,56.599999999999994,credit_card,1.0,watches_gifts,5.0,2.0,-2.0,True,SP
a5efe4e83ffd7dbdb8c8102c47331c63,71d25baac4c904dce622317c461139ae,SE,aracaju,2017-07-27 18:41:42,2017-07,2017,7,Thursday,18,1.0,59.9,37.97,97.87,97.87,boleto,1.0,garden_tools,5.0,15.0,-24.0,True,SP
a5fbd128ce1d7a0a314bb56704e0b4cf,9e633ebecf3f54d6e2acf943e9431583,BA,salvador,2018-03-31 08:45:27,2018-03,2018,3,Saturday,8,1.0,120.0,26.13,146.13,146.13,credit_card,7.0,housewares,5.0,4.0,-18.0,True,SP
a6017d04cfa5f1b3bda082a341338f98,2f2291efd963e5eab2cf9bef51264c2f,MG,belo horizonte,2017-11-13 14:40:45,2017-11,2017,11,Monday,14,1.0,196.99,59.93,256.92,256.92,credit_card,10.0,office_furniture,1.0,38.0,13.0,False,SP
a6048ee9317b5bf604ae61505227e407,0de6624aebf4294467289855fe86d08d,BA,salvador,2018-03-14 08:57:54,2018-03,2018,3,Wednesday,8,1.0,79.99,27.29,107.28,107.28,boleto,1.0,toys,1.0,42.0,15.0,False,SP
a6059b89913127046e9a0a3b88329269,1b713c1a9e4a2385fb228f7e9bc5889c,SP,sao paulo,2017-10-19 15:32:01,2017-10,2017,10,Thursday,15,1.0,89.9,9.44,99.34,99.34,credit_card,1.0,furniture_decor,4.0,4.0,-8.0,True,SP
a60a240af8f52dfc1ca0fc4c20e0d0c4,9adc7c1e486f3a11ed3daff72a54c592,RJ,resende,2017-11-16 22:25:07,2017-11,2017,11,Thursday,22,1.0,38.97,15.1,54.07,54.07,credit_card,1.0,baby,5.0,12.0,-20.0,True,SP
a60c7939ff26d351755d55d3a65e5318,69625f87b8828043516f9ccc62f8e7ef,SP,sao paulo,2018-02-12 22:10:33,2018-02,2018,2,Monday,22,1.0,109.9,16.53,126.43,126.43,credit_card,2.0,health_beauty,3.0,20.0,-3.0,True,RJ
a611321b36103c43fd31f578c7c6e459,e2025196f6b427896e38326e6b1ff553,MG,belo horizonte,2018-08-11 23:28:46,2018-08,2018,8,Saturday,23,1.0,114.0,19.15,133.15,133.15,debit_card,1.0,housewares,5.0,6.0,-10.0,True,PR
a61151bf7c6ab99c973aafb3382f4781,5333c5135b68c47c3722f84cb27676e2,PA,santarem,2017-09-11 12:00:17,2017-09,2017,9,Monday,12,1.0,40.9,54.02,94.92,94.92,credit_card,4.0,health_beauty,5.0,17.0,-19.0,True,RS
a61202a33583131307321a09ff16a0fb,b8552e06a522be2ef1605359f3250b49,SP,sao jose dos campos,2018-03-22 03:34:22,2018-03,2018,3,Thursday,3,1.0,59.9,12.86,72.75999999999999,72.76,credit_card,1.0,fashion_underwear_beach,5.0,11.0,-8.0,True,SP
a61379db8a77b3c23fd2f0f60a5bd564,0a078c08f87004c7e8011959046146b0,SP,sao paulo,2018-02-06 11:24:59,2018-02,2018,2,Tuesday,11,1.0,79.9,13.11,93.01,93.01,credit_card,1.0,housewares,3.0,2.0,-14.0,True,SP
a6170e3ff851a854fb8e7240ca7bf02a,a7932218ab192b7c1dac7e7a847ab21d,MG,ipatinga,2018-02-09 08:30:37,2018-02,2018,2,Friday,8,1.0,49.9,17.6,67.5,67.5,boleto,1.0,garden_tools,5.0,18.0,-9.0,True,SP
a6194f2c90f8905dcf4e5fe2b8c5358b,c808dfc8dc47f5c879ddc2e613255ba6,RJ,niteroi,2017-02-04 20:46:59,2017-02,2017,2,Saturday,20,1.0,79.9,14.73,94.63,94.63,credit_card,1.0,baby,2.0,8.0,-18.0,True,SP
a61af3cdf328f1d0a9f63286918c67bd,4c4159d82db791a647003557e9afa938,RS,gravatai,2017-08-10 10:44:30,2017-08,2017,8,Thursday,10,1.0,67.9,32.93,100.83,100.83,credit_card,5.0,uncategorised,2.0,32.0,-1.0,True,MG
a61bafa3b59313a79ecd7be1ca2a2477,5c4ebb8ce7676ef6aaf26df2a48fb102,RO,ji-parana,2018-03-22 22:57:32,2018-03,2018,3,Thursday,22,1.0,219.0,58.08,277.08,277.08,credit_card,6.0,watches_gifts,5.0,13.0,-22.0,True,SP
a61dfe4c73cb6f1fa1280f905a13e26b,28a3ae98731c6bf62767b91aeca1a809,SP,sao paulo,2018-08-09 10:56:48,2018-08,2018,8,Thursday,10,2.0,11.0,14.78,25.78,25.78,credit_card,2.0,housewares,5.0,4.0,-2.0,True,SP
a620d8cdb285c288f16b94cb365172a1,694b741591e0720653002322d967613b,RJ,campos dos goytacazes,2017-08-08 09:55:41,2017-08,2017,8,Tuesday,9,1.0,124.9,14.46,139.36,139.36,boleto,1.0,cool_stuff,5.0,6.0,-14.0,True,SP
a62140d1eb99239dd849b909a48a0971,a2ee01609cebac76651bfc4814f5500e,SP,franco da rocha,2018-04-24 06:36:45,2018-04,2018,4,Tuesday,6,1.0,74.99,7.39,82.38,82.38,credit_card,1.0,toys,4.0,2.0,-13.0,True,SP
a622cb9542d08e3004c1a9a33a7cd859,fb24197c4a4ebc546b9d0fe21cc13835,SC,videira,2017-06-13 11:46:11,2017-06,2017,6,Tuesday,11,1.0,38.5,17.92,56.42,56.42,boleto,1.0,furniture_decor,5.0,98.0,69.0,False,MG
a6264125a9c50827b115847d47c73a13,f8bc1d81f395f6239a2a5ab1b9edf1ab,MG,belo horizonte,2017-10-06 15:02:44,2017-10,2017,10,Friday,15,2.0,119.8,35.34,155.14,155.14,credit_card,2.0,garden_tools,5.0,12.0,-14.0,True,SP
a6266e7ddaed38f2674271c50964d50b,68d58c22c1c4c4499f90f0645e7a0c35,SP,presidente prudente,2017-11-28 09:36:10,2017-11,2017,11,Tuesday,9,1.0,13.65,11.85,25.5,25.5,credit_card,1.0,electronics,5.0,10.0,-9.0,True,SP
a62d1c8ecd8c597d007fc79c5bb5f1c1,dc48b0a1b0e6abb6586f322c189f6b93,BA,salvador,2017-05-18 13:49:05,2017-05,2017,5,Thursday,13,1.0,45.9,17.92,63.82,63.82,credit_card,6.0,stationery,5.0,8.0,-21.0,True,MG
a62edb6b5312cdc742089aa7c336718c,96dfc24fc4a5c5884751dda26db4f8eb,MT,santo antonio do leste,2018-07-02 18:35:06,2018-07,2018,7,Monday,18,1.0,149.0,88.55,237.55,237.55,boleto,1.0,bed_bath_table,5.0,11.0,-25.0,True,SC
a631c58c22a3491bae3ac549200ec8ae,be944e18771b53c2a11aa6937bed54a6,SP,santana de parnaiba,2018-05-07 20:42:55,2018-05,2018,5,Monday,20,1.0,115.32,8.15,123.47,123.47,credit_card,4.0,sports_leisure,4.0,7.0,-4.0,True,SP
a631c77f946e5131c16618c1d0453970,9bca37310a1cc59159af130954a00334,RJ,rio de janeiro,2017-11-24 00:26:01,2017-11,2017,11,Friday,0,2.0,58.0,28.19,86.19,86.19,credit_card,4.0,watches_gifts,2.0,10.0,-10.0,True,SP
a6361585c0b12a78bf663af14eb817e7,eea594cf2dc1f7f8d905d0adcf7d393b,MG,belo horizonte,2018-03-31 16:14:59,2018-03,2018,3,Saturday,16,1.0,138.0,17.49,155.49,155.49,boleto,1.0,housewares,5.0,8.0,-9.0,True,MG
a63d6f123bbccd71286ef76811cb2a3b,9906fc374d7fd8d7a8574dd27b1c0c0a,SP,sao paulo,2018-08-27 12:39:11,2018-08,2018,8,Monday,12,3.0,149.0,32.0,181.0,180.99,boleto,1.0,garden_tools,1.0,3.0,-28.0,True,SC
a63fc06fbf35a9ae12687dd20d865828,5816ac9c6691c20bbbf2d4a552d1cd38,SP,ibitinga,2018-05-15 16:32:09,2018-05,2018,5,Tuesday,16,1.0,18.99,12.79,31.78,31.78,credit_card,2.0,books_imported,5.0,6.0,-11.0,True,SP
a6415b99aa04b9eef071655317c75cfe,6b9f9457656ec75ef2faab619e99b9a0,SP,sao paulo,2017-10-23 22:40:41,2017-10,2017,10,Monday,22,1.0,89.9,29.42,119.32,119.32,boleto,1.0,pet_shop,4.0,6.0,-10.0,True,SP
a6471477bb9173349168eecdc8871ed5,2b19910e856b2ba3e7257e63a093a3df,RJ,marica,2017-09-26 10:24:26,2017-09,2017,9,Tuesday,10,1.0,92.0,47.36,139.36,139.36,credit_card,10.0,luggage_accessories,4.0,2.0,-18.0,True,RJ
a648a1e4045712bdac2d6c2524900a13,0ee253d3d99e193879f12d5adfc66af1,RN,parnamirim,2018-07-20 21:11:30,2018-07,2018,7,Friday,21,1.0,34.0,7.98,41.98,41.98,credit_card,1.0,books_general_interest,5.0,3.0,-8.0,True,RN
a64ed3b52bdd8f1f7a42cf35e82db501,b9cf7914451bd3e7241b94513c574793,SP,sao paulo,2018-01-05 09:27:20,2018-01,2018,1,Friday,9,1.0,239.0,14.69,253.69,253.69,credit_card,2.0,stationery,5.0,11.0,-14.0,True,SP
a650c714762d0184be820c5e311c8d96,a3b6510e33b7691f0a4b70389d08bc5d,SP,osasco,2018-08-05 06:31:51,2018-08,2018,8,Sunday,6,1.0,80.0,9.31,89.31,89.31,credit_card,1.0,uncategorised,5.0,5.0,-13.0,True,SP
a65211639143a90d6cb4116d808b1823,660faf14e9201af9e1c4f65968010944,RR,boa vista,2018-04-02 20:55:25,2018-04,2018,4,Monday,20,1.0,699.0,31.95,730.95,730.95,boleto,1.0,home_appliances,1.0,53.0,10.0,False,SP
a6534e13be8fdab7ccd171198936be57,85dcde3d41cbff3399a2592475e254e8,MG,pocos de caldas,2018-02-13 23:42:02,2018-02,2018,2,Tuesday,23,1.0,29.99,11.85,41.84,41.84,credit_card,4.0,telephony,5.0,12.0,-10.0,True,SP
a653bb2e2418fd13d746e3639879aa83,81a79f384f8602573644b70698bab3b1,PA,ananindeua,2018-05-09 10:34:53,2018-05,2018,5,Wednesday,10,1.0,979.0,49.3,1028.3,1028.3,credit_card,1.0,uncategorised,5.0,19.0,-15.0,True,SP
